vendor_id,pickup_date,pickup_hour,day_name,is_weekend,day_num,avg_distance,avg_fare,avg_tip,avg_duration_minutes,avg_speed_kmh,sum_passenger,avg_passenger,total_trip,total_revenue,min_transaction,max_transaction,std_transaction
1,2016-06-03,17,Friday,0,5,3.52,11.73,1.67,15.14,13.81,1044,1.31,794,12200.22,4.8,66.34,9.44
1,2016-06-03,19,Friday,0,5,3.67,11.09,1.68,13.0,15.97,1491,1.31,1141,16688.06,4.8,59.34,8.38
2,2016-06-03,21,Friday,0,5,4.71,12.58,1.76,13.82,19.21,2102,1.95,1079,17056.76,3.8,70.01,10.15
1,2016-06-03,22,Friday,0,5,4.68,12.85,1.76,14.45,18.77,1425,1.39,1025,16421.55,4.3,68.34,9.57
1,2016-06-03,23,Friday,0,5,5.04,13.44,1.91,15.12,19.02,1573,1.41,1113,18721.16,4.3,70.34,10.68
2,2016-06-04,1,Saturday,1,6,4.7,11.87,1.61,12.25,22.13,1887,1.94,974,14478.81,4.3,68.34,8.36
2,2016-06-04,3,Saturday,1,6,5.27,12.46,1.69,11.76,25.0,1101,2.03,543,8424.29,4.3,63.36,9.13
1,2016-06-04,5,Saturday,1,6,6.41,14.0,1.53,11.38,30.9,218,1.18,185,3172.52,3.8,69.99,11.95
1,2016-06-04,6,Saturday,1,6,5.58,12.49,1.48,10.04,29.37,241,1.12,215,3247.21,4.3,69.99,13.08
1,2016-06-04,7,Saturday,1,6,4.72,11.37,1.45,10.05,25.85,439,1.13,388,5384.52,4.3,69.99,10.38
1,2016-06-04,8,Saturday,1,6,4.45,11.34,1.28,10.5,23.16,565,1.18,480,6544.33,3.8,69.99,10.63
2,2016-06-04,10,Saturday,1,6,4.23,11.3,1.48,11.8,20.2,1938,2.11,919,12693.76,3.8,70.01,9.69
1,2016-06-04,11,Saturday,1,6,4.06,11.26,1.4,12.07,18.62,1113,1.31,847,11543.77,3.8,69.99,9.65
2,2016-06-04,13,Saturday,1,6,4.01,11.56,1.39,13.2,17.31,2407,2.1,1144,15967.87,3.8,70.34,10.23
2,2016-06-04,14,Saturday,1,6,4.28,12.29,1.51,14.15,17.15,2235,2.05,1092,16182.72,3.8,70.01,11.21
2,2016-06-04,15,Saturday,1,6,4.25,12.15,1.46,14.21,17.11,2141,2.01,1063,15519.65,4.3,70.01,10.44
2,2016-06-04,16,Saturday,1,6,4.4,12.5,1.47,14.43,17.43,1784,1.96,908,13599.36,3.8,70.01,11.05
1,2016-06-04,18,Saturday,1,6,3.81,11.81,1.41,14.45,15.73,1580,1.42,1109,15755.97,3.8,69.99,9.05
1,2016-06-04,20,Saturday,1,6,3.97,11.72,1.45,14.0,16.01,1486,1.44,1035,15128.02,4.3,69.99,9.28
1,2016-06-05,2,Sunday,1,7,4.66,11.7,1.65,11.67,22.6,1060,1.42,748,10993.33,4.8,61.34,8.25
1,2016-06-05,4,Sunday,1,7,5.98,13.46,1.54,12.16,27.57,549,1.43,385,6307.26,4.3,63.35,9.34
2,2016-06-05,5,Sunday,1,7,6.76,14.4,1.21,11.86,32.48,382,2.2,174,2990.81,4.8,63.36,11.69
2,2016-06-05,6,Sunday,1,7,6.68,14.17,1.37,10.49,32.64,313,2.01,156,2598.03,4.3,70.01,14.45
2,2016-06-05,7,Sunday,1,7,6.0,13.09,1.42,10.12,31.19,512,2.01,255,4026.73,3.8,70.01,13.32
2,2016-06-05,8,Sunday,1,7,5.06,11.84,1.64,10.03,26.51,840,1.78,471,6908.76,3.8,70.01,12.41
1,2016-06-05,9,Sunday,1,7,4.44,11.14,1.36,10.45,23.5,700,1.27,553,7482.99,3.3,63.35,9.67
2,2016-06-05,11,Sunday,1,7,3.82,11.39,1.42,13.35,16.71,2334,2.08,1124,15534.28,3.8,70.01,9.74
2,2016-06-05,18,Sunday,1,7,4.09,11.71,1.59,13.61,16.82,2351,2.03,1158,16554.43,3.8,70.01,10.91
2,2016-06-05,20,Sunday,1,7,4.92,12.25,1.77,12.43,21.34,1368,1.96,698,10888.94,4.3,70.01,11.59
1,2016-06-05,21,Sunday,1,7,5.09,12.19,1.67,11.76,23.2,778,1.29,602,9281.26,4.3,69.99,10.33
1,2016-06-06,0,Monday,0,1,7.24,15.33,2.09,12.3,30.74,502,1.3,385,7466.23,4.3,69.99,13.98
2,2016-06-06,2,Monday,0,1,6.8,14.48,1.4,11.96,30.97,296,1.85,160,2758.82,4.3,70.01,11.69
2,2016-06-06,4,Monday,0,1,7.9,16.2,2.08,12.45,34.3,206,2.06,100,2028.37,4.8,52.8,12.65
2,2016-06-06,9,Monday,0,1,4.32,13.22,1.89,16.26,15.05,1776,1.93,919,14907.56,3.8,70.01,11.62
1,2016-06-06,12,Monday,0,1,4.03,12.68,1.59,15.64,14.28,969,1.21,798,12221.42,3.8,69.99,10.64
1,2016-06-06,17,Monday,0,1,3.85,12.0,1.63,14.77,14.88,1009,1.28,790,12374.45,5.3,63.39,9.96
1,2016-06-06,19,Monday,0,1,3.88,10.89,1.72,11.77,18.59,1241,1.21,1026,14904.14,4.3,58.8,8.75
2,2016-06-06,21,Monday,0,1,5.08,12.43,1.79,12.42,22.56,2363,1.97,1198,18876.34,4.3,70.01,10.74
1,2016-06-06,22,Monday,0,1,5.02,12.51,1.84,12.73,22.4,1105,1.27,870,13779.21,3.8,69.99,10.09
1,2016-06-06,23,Monday,0,1,5.19,12.78,1.82,12.46,23.27,756,1.27,597,9587.77,4.3,69.99,10.9
2,2016-06-07,1,Tuesday,0,2,5.14,12.06,1.42,10.91,27.04,459,1.92,239,3561.17,4.8,58.01,8.64
2,2016-06-07,3,Tuesday,0,2,5.78,12.75,1.33,10.39,30.97,138,1.7,81,1261.74,5.3,63.34,10.16
1,2016-06-07,5,Tuesday,0,2,6.41,13.84,1.79,10.8,31.5,230,1.12,206,3583.16,4.3,69.99,14.16
1,2016-06-07,6,Tuesday,0,2,4.77,11.45,1.78,10.28,24.49,475,1.1,431,6220.85,3.8,69.99,12.18
1,2016-06-07,7,Tuesday,0,2,3.81,11.05,1.65,12.44,17.69,924,1.12,825,11310.89,3.8,69.99,9.24
1,2016-06-07,8,Tuesday,0,2,3.83,12.6,1.78,16.0,13.85,1056,1.12,940,14447.7,3.8,68.34,10.09
2,2016-06-07,10,Tuesday,0,2,3.88,13.04,1.67,16.98,13.35,1891,2.07,912,14377.39,3.8,70.01,10.49
1,2016-06-07,11,Tuesday,0,2,3.79,13.06,1.77,17.0,12.48,1007,1.23,817,12930.17,4.3,68.34,10.97
2,2016-06-07,13,Tuesday,0,2,4.2,13.28,1.62,16.7,13.76,2046,2.05,996,15993.0,3.8,70.61,11.54
2,2016-06-07,14,Tuesday,0,2,4.11,13.29,1.68,17.03,13.38,1894,1.97,960,15450.2,3.8,70.01,11.78
2,2016-06-07,15,Tuesday,0,2,3.59,12.5,1.58,16.72,12.31,1815,2.03,894,13486.64,3.8,70.01,9.99
2,2016-06-07,16,Tuesday,0,2,3.66,12.18,1.75,15.97,13.41,1700,2.01,845,13514.96,4.3,64.34,10.48
1,2016-06-07,18,Tuesday,0,2,3.58,11.57,1.81,14.6,14.52,1294,1.23,1050,16115.18,4.8,62.15,8.66
1,2016-06-07,20,Tuesday,0,2,4.47,11.46,1.75,11.56,21.01,1259,1.24,1018,15010.14,4.8,69.99,10.06
2,2016-06-08,0,Wednesday,0,3,5.25,12.51,1.82,12.24,24.3,1397,2.12,659,10398.13,4.3,70.01,9.97
1,2016-06-08,1,Wednesday,0,3,5.12,11.98,1.67,10.86,26.69,442,1.25,354,5342.96,4.3,49.55,8.74
1,2016-06-08,3,Wednesday,0,3,5.11,11.8,1.37,10.47,27.51,162,1.24,131,1895.2,4.8,44.3,8.24
1,2016-06-08,10,Wednesday,0,3,3.41,11.85,1.68,15.21,12.65,981,1.16,843,12240.92,3.8,69.99,9.53
2,2016-06-08,12,Wednesday,0,3,3.37,13.31,1.77,18.53,11.0,2343,2.07,1133,18204.03,3.8,70.01,10.4
1,2016-06-08,13,Wednesday,0,3,2.93,12.72,1.63,18.14,9.9,1228,1.25,986,15088.76,3.8,64.34,9.79
1,2016-06-08,14,Wednesday,0,3,3.07,13.08,1.52,18.88,10.3,987,1.22,812,12631.81,3.8,55.59,9.38
1,2016-06-08,15,Wednesday,0,3,3.25,13.48,1.72,19.45,10.34,867,1.28,677,11041.78,3.8,58.55,10.49
1,2016-06-08,16,Wednesday,0,3,3.11,12.92,1.69,18.34,11.13,565,1.19,473,7817.87,4.8,63.99,10.0
2,2016-06-08,17,Wednesday,0,3,3.18,12.65,1.71,17.53,12.22,1489,2.06,723,11764.79,4.8,56.05,9.54
2,2016-06-08,19,Wednesday,0,3,3.58,11.83,1.79,15.03,14.37,2321,2.03,1141,17746.22,4.8,59.76,9.0
2,2016-06-08,22,Wednesday,0,3,5.27,13.46,2.05,14.52,20.97,2418,2.01,1201,20458.72,4.3,68.34,10.93
2,2016-06-08,23,Wednesday,0,3,5.06,12.68,1.96,13.03,22.02,2028,1.96,1034,16699.12,4.3,70.01,10.86
2,2016-06-09,0,Thursday,0,4,5.65,13.38,1.86,13.02,24.56,1483,2.01,736,12293.88,4.3,68.34,10.86
1,2016-06-09,1,Thursday,0,4,5.12,12.09,1.56,11.28,24.71,442,1.25,355,5350.51,4.3,64.55,9.56
1,2016-06-09,3,Thursday,0,4,6.3,13.72,1.57,11.46,30.55,184,1.19,154,2584.92,5.8,63.35,10.54
1,2016-06-09,10,Thursday,0,4,3.83,12.62,1.8,16.1,13.28,1031,1.18,875,13581.52,3.8,65.79,10.8
2,2016-06-09,12,Thursday,0,4,3.98,13.2,1.69,16.89,13.2,1981,2.07,957,15352.45,4.3,70.01,11.2
1,2016-06-09,13,Thursday,0,4,4.53,14.16,1.81,17.78,13.74,1113,1.22,912,15627.19,3.8,70.01,12.35
1,2016-06-09,14,Thursday,0,4,3.79,13.04,1.67,17.08,12.68,1028,1.23,837,13208.8,3.8,70.34,11.22
1,2016-06-09,15,Thursday,0,4,3.91,13.73,1.87,18.75,12.19,956,1.24,769,12903.2,3.8,69.99,11.69
1,2016-06-09,16,Thursday,0,4,3.74,13.23,1.9,18.06,12.51,820,1.25,655,11277.03,4.8,63.34,10.97
2,2016-06-09,17,Thursday,0,4,3.73,13.22,1.97,18.0,12.92,1656,1.91,867,14948.8,4.8,62.81,11.11
2,2016-06-09,19,Thursday,0,4,3.87,11.77,1.91,14.31,15.49,2373,1.98,1199,18762.24,4.8,70.01,9.33
2,2016-06-09,22,Thursday,0,4,5.18,13.9,2.12,15.97,18.99,2448,2.02,1211,21181.78,4.3,70.01,10.91
2,2016-06-09,23,Thursday,0,4,5.28,13.8,2.1,15.28,20.18,2282,1.98,1152,20054.79,4.3,70.01,11.74
1,2016-06-10,2,Friday,0,5,5.38,12.66,1.6,12.02,25.39,449,1.27,353,5509.43,4.8,55.3,9.59
1,2016-06-10,4,Friday,0,5,7.37,15.78,1.76,13.21,30.38,221,1.33,166,3183.8,4.8,70.01,13.79
2,2016-06-10,5,Friday,0,5,7.0,14.92,1.86,11.69,31.56,366,2.03,180,3378.86,4.3,70.01,15.53
2,2016-06-10,6,Friday,0,5,5.2,12.06,1.66,10.69,25.99,937,1.99,470,6999.98,3.8,70.01,13.24
2,2016-06-10,7,Friday,0,5,3.87,10.69,1.54,11.6,19.11,1862,2.0,931,12290.69,3.8,70.01,9.34
2,2016-06-10,8,Friday,0,5,3.77,11.35,1.6,13.39,16.07,2054,1.97,1042,14503.73,4.3,63.36,9.21
1,2016-06-10,9,Friday,0,5,3.64,11.83,1.68,14.78,14.13,997,1.13,883,12786.6,3.8,70.34,9.07
2,2016-06-10,11,Friday,0,5,4.22,13.05,1.61,15.91,14.38,1878,1.98,949,14984.46,4.3,70.01,11.72
2,2016-06-10,18,Friday,0,5,3.82,11.87,1.63,14.84,15.15,2486,2.07,1202,18602.52,4.8,71.21,9.26
2,2016-06-10,20,Friday,0,5,4.44,11.78,1.6,12.62,19.37,2117,1.91,1108,16539.21,4.3,70.01,9.96
1,2016-06-10,21,Friday,0,5,4.49,11.98,1.7,12.98,19.2,1397,1.35,1032,15683.19,4.3,70.0,10.04
2,2016-06-11,0,Saturday,1,6,4.74,12.52,1.74,13.68,19.98,2399,2.01,1196,18744.71,4.3,70.01,9.41
1,2016-06-11,1,Saturday,1,6,4.64,11.95,1.56,12.45,21.33,1217,1.43,854,12702.53,4.3,57.95,8.29
1,2016-06-11,3,Saturday,1,6,5.48,12.72,1.54,11.87,25.69,782,1.41,555,8700.21,4.8,58.34,8.94
1,2016-06-11,10,Saturday,1,6,4.02,10.88,1.34,11.23,19.94,865,1.3,663,8773.89,4.3,69.99,9.11
2,2016-06-11,12,Saturday,1,6,4.0,11.75,1.4,13.61,16.93,1880,1.93,974,13771.01,3.8,70.01,9.87
1,2016-06-11,13,Saturday,1,6,3.76,11.43,1.36,13.17,16.42,1202,1.38,869,11914.09,3.8,69.99,9.48
1,2016-06-11,14,Saturday,1,6,4.05,11.82,1.35,13.54,16.67,1185,1.42,837,11829.56,3.8,69.99,10.26
1,2016-06-11,15,Saturday,1,6,3.84,11.73,1.36,13.98,16.0,1172,1.4,837,11775.58,4.3,69.99,9.32
1,2016-06-11,16,Saturday,1,6,3.63,11.0,1.24,12.82,16.21,1140,1.43,795,10521.53,3.8,69.99,8.88
2,2016-06-11,17,Saturday,1,6,4.06,11.88,1.38,13.77,17.33,2129,2.01,1057,15084.96,3.8,70.01,9.91
2,2016-06-11,19,Saturday,1,6,3.89,11.72,1.5,13.76,17.33,2252,2.09,1077,15253.05,3.8,70.01,8.93
2,2016-06-11,22,Saturday,1,6,4.33,11.56,1.52,12.58,19.45,2118,1.88,1125,16294.77,4.3,70.01,8.76
2,2016-06-11,23,Saturday,1,6,4.5,11.96,1.63,13.01,19.52,2386,1.97,1211,18172.48,4.3,70.01,9.07
1,2016-06-12,2,Sunday,1,7,4.75,11.79,1.48,11.78,22.94,1021,1.38,740,10824.51,4.3,58.34,8.05
1,2016-06-12,4,Sunday,1,7,6.21,13.97,1.44,12.21,27.9,457,1.31,349,5857.33,4.3,63.35,10.58
2,2016-06-12,5,Sunday,1,7,7.53,15.87,1.53,12.91,31.95,344,2.08,165,3157.66,4.8,70.01,13.68
2,2016-06-12,6,Sunday,1,7,7.72,16.27,1.97,11.88,34.53,404,2.26,179,3514.35,4.3,70.01,16.74
2,2016-06-12,7,Sunday,1,7,5.87,12.77,1.28,10.02,31.41,525,2.12,248,3777.42,4.3,70.01,13.12
2,2016-06-12,8,Sunday,1,7,5.73,12.93,1.52,10.82,28.0,824,2.03,406,6367.83,3.8,70.01,12.44
1,2016-06-12,9,Sunday,1,7,4.96,11.92,1.4,10.77,24.34,639,1.35,474,6881.69,3.8,69.99,11.65
2,2016-06-12,11,Sunday,1,7,4.64,12.13,1.53,12.62,20.39,1746,2.02,864,12794.96,3.8,70.01,10.75
2,2016-06-12,18,Sunday,1,7,4.75,12.47,1.59,13.46,19.21,1959,1.95,1004,15239.18,4.3,70.01,12.07
2,2016-06-12,20,Sunday,1,7,4.87,11.9,1.68,11.59,22.7,1596,2.06,774,11733.76,4.3,70.01,11.33
1,2016-06-12,21,Sunday,1,7,4.57,11.45,1.54,11.46,22.02,967,1.31,740,10732.32,4.3,69.99,10.4
1,2016-06-13,2,Monday,0,1,5.94,13.17,1.57,11.36,28.9,207,1.23,168,2698.73,4.8,44.8,9.75
1,2016-06-13,4,Monday,0,1,8.36,17.33,1.86,13.75,34.0,143,1.28,112,2365.33,5.3,69.99,13.87
2,2016-06-13,5,Monday,0,1,6.79,14.22,1.95,11.07,32.9,380,2.0,190,3442.97,5.3,70.01,14.17
2,2016-06-13,6,Monday,0,1,5.68,12.83,1.81,11.29,27.26,1044,2.19,477,7573.15,4.3,70.01,14.39
2,2016-06-13,7,Monday,0,1,4.51,11.66,1.74,12.31,20.5,1649,2.0,825,12004.97,4.3,70.01,11.69
2,2016-06-13,8,Monday,0,1,4.09,11.85,1.72,13.82,16.62,1935,1.95,991,14534.1,4.3,70.01,10.36
1,2016-06-13,9,Monday,0,1,4.11,12.03,1.74,13.98,15.64,900,1.14,788,11748.01,3.8,70.01,11.4
2,2016-06-13,11,Monday,0,1,4.66,13.12,1.72,15.07,16.49,1580,2.01,785,12646.2,3.8,70.01,12.69
2,2016-06-13,18,Monday,0,1,4.02,11.75,1.73,13.61,17.21,2473,1.97,1254,19444.58,4.8,62.21,9.32
2,2016-06-13,20,Monday,0,1,4.77,11.52,1.84,10.71,23.9,1951,1.92,1014,15214.02,4.3,70.01,10.99
1,2016-06-13,21,Monday,0,1,4.54,11.43,1.78,11.22,22.32,1084,1.22,886,13020.24,4.3,69.99,9.63
2,2016-06-14,0,Tuesday,0,2,5.75,13.04,1.73,11.91,27.03,1053,2.06,510,8311.25,4.3,68.34,10.24
1,2016-06-14,1,Tuesday,0,2,6.19,13.73,1.67,12.01,27.93,307,1.24,248,4174.28,4.3,69.99,11.4
1,2016-06-14,3,Tuesday,0,2,5.67,12.84,1.27,11.02,28.44,126,1.16,109,1695.64,4.3,69.99,10.18
1,2016-06-14,10,Tuesday,0,2,3.96,12.78,1.68,16.19,13.63,980,1.21,811,12605.32,3.8,69.99,10.91
2,2016-06-14,12,Tuesday,0,2,3.95,12.81,1.74,16.23,13.68,1792,2.02,887,13890.25,3.8,70.01,10.98
1,2016-06-14,13,Tuesday,0,2,4.08,13.0,1.64,16.16,13.7,1006,1.24,813,12771.27,3.8,69.99,11.61
1,2016-06-14,14,Tuesday,0,2,4.07,12.87,1.67,15.84,14.09,1076,1.25,861,13518.49,3.8,69.99,11.61
1,2016-06-14,15,Tuesday,0,2,3.44,11.87,1.53,15.38,12.95,1082,1.29,838,12149.03,3.8,70.0,9.48
1,2016-06-14,16,Tuesday,0,2,3.72,12.55,1.74,16.48,13.44,856,1.26,680,11091.43,4.8,62.79,9.83
2,2016-06-14,17,Tuesday,0,2,3.79,12.44,1.69,16.21,13.96,1824,1.95,933,15032.06,4.8,67.01,10.03
2,2016-06-14,19,Tuesday,0,2,3.94,11.31,1.73,13.0,17.24,2533,2.04,1241,18642.0,4.3,62.0,9.02
2,2016-06-14,22,Tuesday,0,2,5.0,12.86,1.95,13.84,20.96,2351,1.95,1204,19544.06,4.3,70.01,10.23
2,2016-06-14,23,Tuesday,0,2,5.06,12.6,1.71,12.94,22.52,1724,2.05,841,13270.1,4.3,70.01,9.96
1,2016-06-15,2,Wednesday,0,3,5.77,13.03,1.72,11.17,28.07,197,1.17,168,2711.99,4.3,69.99,10.83
1,2016-06-15,4,Wednesday,0,3,5.76,12.85,1.14,10.79,29.87,120,1.15,104,1612.33,4.8,52.8,10.91
2,2016-06-15,5,Wednesday,0,3,6.7,14.31,1.62,11.57,30.63,332,1.93,172,3053.37,4.3,70.01,13.78
2,2016-06-15,6,Wednesday,0,3,4.41,10.71,1.49,9.8,25.04,1051,1.98,531,7058.63,4.3,70.01,10.88
2,2016-06-15,7,Wednesday,0,3,3.93,10.98,1.59,12.18,18.79,1736,1.96,886,12017.79,3.8,70.01,9.32
2,2016-06-15,8,Wednesday,0,3,3.94,12.32,1.83,15.42,14.95,2140,2.06,1037,15715.81,4.3,70.01,10.11
1,2016-06-15,9,Wednesday,0,3,3.64,12.18,1.79,15.52,13.45,971,1.12,864,12960.13,3.8,69.99,10.36
2,2016-06-15,11,Wednesday,0,3,3.81,12.91,1.72,16.78,13.26,1980,2.05,966,15172.95,3.8,68.34,10.35
2,2016-06-15,18,Wednesday,0,3,3.7,12.1,1.79,15.49,14.06,2470,1.98,1249,19788.04,4.8,61.84,9.23
2,2016-06-15,20,Wednesday,0,3,4.58,11.76,1.8,12.31,20.42,2372,2.02,1175,17711.44,4.3,70.01,10.14
1,2016-06-15,21,Wednesday,0,3,4.69,12.23,1.88,13.09,20.1,1423,1.26,1128,17636.37,4.3,70.0,10.08
2,2016-06-16,1,Thursday,0,4,4.91,11.62,1.52,10.96,25.57,753,1.97,383,5548.35,4.3,47.19,8.1
2,2016-06-16,3,Thursday,0,4,6.38,13.78,1.53,11.87,29.66,277,1.86,149,2486.69,4.8,63.36,10.66
1,2016-06-16,5,Thursday,0,4,5.51,12.32,1.75,9.62,29.68,192,1.07,180,2830.99,4.8,70.0,14.12
1,2016-06-16,6,Thursday,0,4,3.77,9.72,1.43,9.1,22.23,614,1.06,580,7081.24,3.8,69.99,10.23
1,2016-06-16,7,Thursday,0,4,3.5,10.32,1.49,11.55,17.24,985,1.1,898,11488.62,3.8,68.34,8.79
1,2016-06-16,8,Thursday,0,4,3.4,11.24,1.7,13.85,14.28,1092,1.13,965,13400.31,4.3,70.34,9.08
2,2016-06-16,10,Thursday,0,4,3.72,12.17,1.55,15.5,14.01,1819,2.0,909,13391.46,3.8,63.41,9.37
1,2016-06-16,11,Thursday,0,4,3.52,12.06,1.63,15.51,12.86,937,1.19,787,11572.46,4.3,69.99,9.74
2,2016-06-16,13,Thursday,0,4,3.8,12.47,1.65,15.82,13.38,2012,2.03,993,15113.69,3.8,70.01,10.82
2,2016-06-16,14,Thursday,0,4,3.85,13.04,1.71,16.94,12.59,1894,2.04,929,14733.71,3.8,70.01,11.17
2,2016-06-16,15,Thursday,0,4,3.88,13.26,1.81,17.65,12.44,1725,2.07,834,13480.65,3.8,70.01,11.12
2,2016-06-16,16,Thursday,0,4,3.76,13.12,1.83,17.62,12.94,1200,1.94,618,10489.25,4.8,62.84,10.49
1,2016-06-16,18,Thursday,0,4,3.76,12.41,1.76,15.86,14.24,1202,1.23,976,15752.87,4.8,65.75,9.69
1,2016-06-16,20,Thursday,0,4,4.33,11.74,1.79,12.81,18.71,1278,1.28,1000,15066.53,4.8,70.34,10.26
1,2016-06-17,2,Friday,0,5,5.25,12.28,1.61,11.37,25.68,474,1.31,363,5555.48,4.8,62.8,8.98
1,2016-06-17,4,Friday,0,5,6.3,13.8,1.65,11.55,29.4,239,1.24,192,3287.75,4.8,69.99,11.84
2,2016-06-17,5,Friday,0,5,6.97,14.71,2.1,11.86,31.54,436,2.06,212,3955.02,3.8,70.01,14.37
2,2016-06-17,6,Friday,0,5,5.34,12.25,1.85,10.7,26.61,1041,2.13,488,7522.65,3.8,71.96,13.99
2,2016-06-17,7,Friday,0,5,4.16,11.15,1.59,11.4,20.71,1662,1.97,843,11613.76,3.8,70.01,9.78
2,2016-06-17,8,Friday,0,5,3.84,11.62,1.71,13.89,15.84,2003,1.97,1015,14570.05,3.8,70.01,9.44
1,2016-06-17,9,Friday,0,5,4.01,12.6,1.71,15.44,14.28,1001,1.16,865,13333.49,3.8,69.99,10.9
2,2016-06-17,11,Friday,0,5,4.14,12.99,1.65,16.17,14.13,2002,2.09,960,15143.24,3.8,70.01,11.54
2,2016-06-17,18,Friday,0,5,3.81,11.95,1.67,14.9,15.11,2254,2.06,1096,17142.49,4.8,68.81,9.69
2,2016-06-17,20,Friday,0,5,4.16,11.36,1.66,12.25,19.1,1872,1.94,965,13985.7,4.8,70.01,9.83
1,2016-06-17,21,Friday,0,5,4.36,11.77,1.68,12.75,19.47,1383,1.37,1010,15087.37,4.3,69.99,9.06
2,2016-06-18,0,Saturday,1,6,4.69,12.92,1.73,14.82,19.03,2174,2.02,1078,17298.16,3.8,70.01,9.42
1,2016-06-18,1,Saturday,1,6,4.85,12.52,1.65,13.43,20.83,1161,1.42,820,12760.29,3.8,69.99,9.08
1,2016-06-18,3,Saturday,1,6,5.63,13.02,1.71,12.2,25.92,766,1.4,547,8810.26,4.3,54.39,9.15
1,2016-06-18,10,Saturday,1,6,4.24,11.64,1.53,12.37,19.3,889,1.31,680,9645.32,3.8,70.0,10.31
2,2016-06-18,12,Saturday,1,6,4.02,11.67,1.46,13.33,17.46,2122,2.01,1054,14931.51,3.8,70.01,9.95
1,2016-06-18,13,Saturday,1,6,4.13,12.05,1.43,13.83,16.86,1143,1.42,804,11660.24,4.3,69.99,10.6
1,2016-06-18,14,Saturday,1,6,3.86,11.53,1.32,13.36,16.76,1073,1.35,796,10939.62,3.8,70.0,8.98
1,2016-06-18,15,Saturday,1,6,3.84,11.5,1.3,13.58,16.37,1064,1.35,788,10856.5,3.8,63.99,9.15
1,2016-06-18,16,Saturday,1,6,3.87,11.77,1.35,14.02,16.26,1059,1.39,762,10746.66,3.8,70.0,9.16
2,2016-06-18,17,Saturday,1,6,4.09,12.04,1.46,14.38,16.9,1943,2.03,957,13840.41,3.8,70.01,9.83
2,2016-06-18,19,Saturday,1,6,3.91,11.47,1.42,13.31,17.48,2077,2.04,1020,14092.31,4.3,70.01,8.46
2,2016-06-18,22,Saturday,1,6,4.32,11.66,1.49,12.95,19.3,1971,1.94,1017,14771.85,4.3,63.36,8.46
2,2016-06-18,23,Saturday,1,6,4.66,12.29,1.64,13.6,19.58,2093,1.94,1081,16588.43,4.3,62.14,8.98
2,2016-06-19,1,Sunday,1,7,5.07,12.41,1.68,12.52,23.21,1717,2.02,848,13159.02,4.3,65.34,8.95
2,2016-06-19,3,Sunday,1,7,5.67,12.84,1.58,11.76,26.9,1078,2.09,516,8133.56,4.3,59.75,9.4
1,2016-06-19,5,Sunday,1,7,6.72,14.47,1.24,11.53,31.58,199,1.32,151,2610.39,5.3,68.34,11.65
1,2016-06-19,6,Sunday,1,7,6.78,14.63,1.7,10.48,33.01,202,1.23,164,2903.46,3.8,68.34,15.04
1,2016-06-19,7,Sunday,1,7,5.75,12.7,1.41,9.51,31.11,283,1.2,236,3630.61,3.8,70.34,13.09
1,2016-06-19,8,Sunday,1,7,4.69,11.29,1.34,9.16,26.89,408,1.24,328,4515.6,4.3,70.55,11.67
2,2016-06-19,10,Sunday,1,7,4.36,10.82,1.3,10.17,23.82,1535,2.11,728,9584.73,4.3,60.8,9.5
1,2016-06-19,11,Sunday,1,7,4.15,10.83,1.48,10.61,21.34,950,1.39,684,9154.18,3.8,70.0,9.99
2,2016-06-19,13,Sunday,1,7,4.79,12.08,1.46,12.52,20.71,1891,2.13,887,13031.04,3.8,70.01,12.06
2,2016-06-19,14,Sunday,1,7,4.55,11.85,1.49,12.75,19.6,1819,2.06,883,12748.41,3.8,70.01,11.86
2,2016-06-19,15,Sunday,1,7,4.83,12.41,1.47,13.44,19.71,1687,2.12,796,11946.49,3.8,70.01,12.19
2,2016-06-19,16,Sunday,1,7,4.96,12.68,1.49,13.68,20.3,1646,2.04,807,12394.7,3.8,70.01,12.25
1,2016-06-19,18,Sunday,1,7,4.51,11.72,1.48,12.33,19.88,1068,1.38,773,11093.3,3.8,69.99,11.67
1,2016-06-19,20,Sunday,1,7,5.09,12.26,1.72,11.98,22.84,1044,1.35,771,12018.63,4.3,69.99,12.2
2,2016-06-20,0,Monday,0,1,6.39,14.15,1.87,11.91,29.34,755,1.99,380,6707.02,4.8,70.01,12.77
1,2016-06-20,1,Monday,0,1,5.91,13.19,1.3,11.25,28.57,244,1.24,196,3115.48,4.8,68.34,10.82
1,2016-06-20,3,Monday,0,1,7.34,15.5,1.62,12.15,33.05,120,1.2,100,1857.48,5.3,69.99,12.93
1,2016-06-20,10,Monday,0,1,4.15,12.56,1.66,15.09,15.2,808,1.19,680,10440.39,3.8,70.0,11.2
2,2016-06-20,12,Monday,0,1,4.21,12.38,1.61,14.51,15.85,1761,2.11,833,12627.03,3.8,70.01,11.61
1,2016-06-20,13,Monday,0,1,4.11,12.32,1.68,14.64,15.28,959,1.25,770,11603.31,3.8,70.34,11.62
1,2016-06-20,14,Monday,0,1,4.04,12.14,1.55,14.35,15.19,1031,1.27,815,12078.82,4.3,70.34,11.83
1,2016-06-20,15,Monday,0,1,3.68,11.61,1.47,14.19,14.97,973,1.27,766,10860.82,3.8,69.99,9.92
